,country,year,gdppc,elepc,laggdppc,lagelepc
297,Middle East & North Africa,2013,17.3034402810037,2.77977611268946,17.4490174630283,2.87526533302596
298,Middle East & North Africa,2012,17.2302933519593,2.73188325844192,17.3034402810037,2.77977611268946
299,Middle East & North Africa,2011,16.9648509520259,2.67535429171444,17.2302933519593,2.73188325844192
300,Middle East & North Africa,2010,16.801585445194902,2.64225536519455,16.9648509520259,2.67535429171444
301,Middle East & North Africa,2009,16.3369987672285,2.4543120956544997,16.801585445194902,2.64225536519455
302,Middle East & North Africa,2008,16.5435671599386,2.4009954403400102,16.3369987672285,2.4543120956544997
303,Middle East & North Africa,2007,16.1823721666809,2.32038529563783,16.5435671599386,2.4009954403400102
304,Middle East & North Africa,2006,15.716389089209,2.25164281353064,16.1823721666809,2.32038529563783
305,Middle East & North Africa,2005,15.1727594011353,2.1355759561728402,15.716389089209,2.25164281353064
306,Middle East & North Africa,2004,14.7419120273091,2.05714186588055,15.1727594011353,2.1355759561728402
307,Middle East & North Africa (excluding high income),2014,11.645385775207,1.6870235148676,,
308,Middle East & North Africa (excluding high income),2013,11.5967590333517,1.66194164139669,11.645385775207,1.6870235148676
309,Middle East & North Africa (excluding high income),2012,11.610596383010002,1.62879625715693,11.5967590333517,1.66194164139669
310,Middle East & North Africa (excluding high income),2011,11.5323557315611,1.63957970923308,11.610596383010002,1.62879625715693
311,Middle East & North Africa (excluding high income),2010,11.815810638204901,1.6130911236732899,11.5323557315611,1.63957970923308
312,Middle East & North Africa (excluding high income),2009,11.434526452911198,1.4846905142850702,11.815810638204901,1.6130911236732899
313,Middle East & North Africa (excluding high income),2008,11.3451308605834,1.4501763830048,11.434526452911198,1.4846905142850702
314,Middle East & North Africa (excluding high income),2007,11.1507541556328,1.4134607512031,11.3451308605834,1.4501763830048
315,Middle East & North Africa (excluding high income),2006,10.702400321049499,1.3781845473139198,11.1507541556328,1.4134607512031
316,Middle East & North Africa (excluding high income),2005,10.321167002498,1.30278343894576,10.702400321049499,1.3781845473139198
317,Middle East & North Africa (excluding high income),2004,10.0484386286959,1.275866485116,10.321167002498,1.30278343894576
318,Middle East & North Africa (IDA & IBRD countries),2014,11.734803492387801,1.6870235148676,,
319,Middle East & North Africa (IDA & IBRD countries),2013,11.6823568639232,1.66194164139669,11.734803492387801,1.6870235148676
320,Middle East & North Africa (IDA & IBRD countries),2012,11.691185629802,1.62879625715693,11.6823568639232,1.66194164139669
321,Middle East & North Africa (IDA & IBRD countries),2011,11.6170172089738,1.63957970923308,11.691185629802,1.62879625715693
322,Middle East & North Africa (IDA & IBRD countries),2010,11.9051078404558,1.6130911236732899,11.6170172089738,1.63957970923308
323,Middle East & North Africa (IDA & IBRD countries),2009,11.5183767748581,1.4846905142850702,11.9051078404558,1.6130911236732899
324,Middle East & North Africa (IDA & IBRD countries),2008,11.4337562431575,1.4501763830048,11.5183767748581,1.4846905142850702
325,Middle East & North Africa (IDA & IBRD countries),2007,11.2315783078707,1.4134607512031,11.4337562431575,1.4501763830048
326,Middle East & North Africa (IDA & IBRD countries),2006,10.7755054521584,1.3781845473139198,11.2315783078707,1.4134607512031
327,Middle East & North Africa (IDA & IBRD countries),2005,10.38582062381,1.30278343894576,10.7755054521584,1.3781845473139198
328,Middle East & North Africa (IDA & IBRD countries),2004,10.1133992783639,1.275866485116,10.38582062381,1.30278343894576
329,Middle income,2014,9.98659033324015,2.0637433490286,,
330,Middle income,2013,9.6337318573944,2.01133889203701,9.98659033324015,2.0637433490286
331,Middle income,2012,9.25795320599127,1.92116384376027,9.6337318573944,2.01133889203701
332,Middle income,2011,8.891214051547228,1.8570661794779701,9.25795320599127,1.92116384376027
333,Middle income,2010,8.49156680781079,1.7324400571882699,8.891214051547228,1.8570661794779701
334,Middle income,2009,8.00198937674836,1.5959359700929798,8.49156680781079,1.7324400571882699
335,Middle income,2008,7.861958713304349,1.5596108665297699,8.00198937674836,1.5959359700929798
336,Middle income,2007,7.534289410444011,1.51687618265556,7.861958713304349,1.5596108665297699
337,Middle income,2006,7.02468249150695,1.4129585493544001,7.534289410444011,1.51687618265556
338,Middle income,2005,6.57952826303626,1.3070662188774,7.02468249150695,1.4129585493544001
339,Middle income,2004,6.21766559066148,1.23465890730193,6.57952826303626,1.3070662188774
340,North America,2014,51.1771069759538,13.2501513349974,,
341,North America,2013,50.3212161768243,13.2759167228612,51.1771069759538,13.2501513349974
342,North America,2012,49.751936528183805,13.1992000809191,50.3212161768243,13.2759167228612
343,North America,2011,49.058437650793294,13.483994545383899,49.751936528183805,13.1992000809191
344,North America,2010,48.6111226601187,13.580620813608801,49.058437650793294,13.483994545383899
345,North America,2009,47.7171683810748,13.1643645228071,48.6111226601187,13.580620813608801
346,North America,2008,49.5322412786151,13.930970640846999,47.7171683810748,13.1643645228071
347,North America,2007,50.102595271666196,13.9553306337873,49.5322412786151,13.930970640846999
348,North America,2006,49.6869092246771,13.8711715235579,50.102595271666196,13.9553306337873
349,North America,2005,48.858559905271,14.0207596714282,49.6869092246771,13.8711715235579
350,North America,2004,47.7234103011413,13.7675273930937,48.858559905271,14.0207596714282
351,OECD members,2014,37.7603018672763,7.98625516024366,,
352,OECD members,2013,37.2009442480823,8.07594096345016,37.7603018672763,7.98625516024366
353,OECD members,2012,36.861872398490696,8.10472408651062,37.2009442480823,8.07594096345016
354,OECD members,2011,36.5937713480001,8.17912236696055,36.861872398490696,8.10472408651062
355,OECD members,2010,36.0488279338897,8.267920825296551,36.5937713480001,8.17912236696055
356,OECD members,2009,35.1955506098045,7.94965096463133,36.0488279338897,8.267920825296551
357,OECD members,2008,36.7352476959907,8.3343124631815,35.1955506098045,7.94965096463133
358,OECD members,2007,36.9176766137573,8.37827091578223,36.7352476959907,8.3343124631815
359,OECD members,2006,36.244910234857,8.29667445090224,36.9176766137573,8.37827091578223
360,OECD members,2005,35.4047198112761,8.29329064480857,36.244910234857,8.29667445090224
361,OECD members,2004,34.669055079919495,8.15562614455984,35.4047198112761,8.29329064480857
362,Post-demographic dividend,2014,40.3629656805785,8.8970285372017,,
363,Post-demographic dividend,2013,39.793060091833595,9.00228115124031,40.3629656805785,8.8970285372017
364,Post-demographic dividend,2012,39.442745930364296,9.01368462911304,39.793060091833595,9.00228115124031
365,Post-demographic dividend,2011,39.1752671892942,9.102569486380052,39.442745930364296,9.01368462911304
366,Post-demographic dividend,2010,38.644125110488,9.22428304785348,39.1752671892942,9.102569486380052
367,Post-demographic dividend,2009,37.7071768062953,8.84866894598556,38.644125110488,9.22428304785348
368,Post-demographic dividend,2008,39.3128696780335,9.272864174544381,37.7071768062953,8.84866894598556
369,Post-demographic dividend,2007,39.4587131683859,9.32033852752541,39.3128696780335,9.272864174544381
370,Post-demographic dividend,2006,38.6873868399389,9.228209787821541,39.4587131683859,9.32033852752541
371,Post-demographic dividend,2005,37.7756704499477,9.22544781155101,38.6873868399389,9.228209787821541
372,Post-demographic dividend,2004,36.9629406332705,9.06205644405792,37.7756704499477,9.22544781155101
373,Pre-demographic dividend,2014,3.5207140142070896,0.249746958708905,,
374,Pre-demographic dividend,2013,3.46421614427498,0.248006882237271,3.5207140142070896,0.249746958708905
375,Pre-demographic dividend,2012,3.3599878935205503,0.230988925448662,3.46421614427498,0.248006882237271
376,Pre-demographic dividend,2011,3.2714565281724397,0.233977673434825,3.3599878935205503,0.230988925448662
377,Pre-demographic dividend,2010,3.208646053176,0.224496670148915,3.2714565281724397,0.233977673434825
378,Pre-demographic dividend,2009,3.10516079124283,0.192879510791136,3.208646053176,0.224496670148915
379,Pre-demographic dividend,2008,3.04148930341222,0.187938185255606,3.10516079124283,0.192879510791136
380,Pre-demographic dividend,2007,2.93204069555253,0.192787844717954,3.04148930341222,0.187938185255606
381,Pre-demographic dividend,2006,2.8386299056572697,0.19449916062976602,2.93204069555253,0.192787844717954
382,Pre-demographic dividend,2005,2.72411974407347,0.185593075530195,2.8386299056572697,0.19449916062976602
383,Pre-demographic dividend,2004,2.63083601135386,0.2028843918498,2.72411974407347,0.185593075530195
384,South Asia,2014,5.0220808739778,0.7074930149012479,,
385,South Asia,2013,4.75794740460009,0.6763093529893021,5.0220808739778,0.7074930149012479
386,South Asia,2012,4.546923272861,0.6398207709029969,4.75794740460009,0.6763093529893021
387,South Asia,2011,4.37142999588191,0.618365894174001,4.546923272861,0.6398207709029969
388,South Asia,2010,4.2188503030050395,0.573635094805196,4.37142999588191,0.618365894174001
389,South Asia,2009,3.97875305155773,0.5382035058083889,4.2188503030050395,0.573635094805196
390,South Asia,2008,3.77159861087552,0.505786878514326,3.97875305155773,0.5382035058083889
391,South Asia,2007,3.71018677557996,0.49450389042626103,3.77159861087552,0.505786878514326
392,South Asia,2006,3.51255117284155,0.46874657968802896,3.71018677557996,0.49450389042626103
393,South Asia,2005,3.31386835852062,0.432298197749005,3.51255117284155,0.46874657968802896
394,South Asia,2004,3.12703419014908,0.414421148895591,3.31386835852062,0.432298197749005
395,South Asia (IDA & IBRD),2014,5.0220808739778,0.7074930149012479,,
396,South Asia (IDA & IBRD),2013,4.75794740460009,0.6763093529893021,5.0220808739778,0.7074930149012479
397,South Asia (IDA & IBRD),2012,4.546923272861,0.6398207709029969,4.75794740460009,0.6763093529893021
398,South Asia (IDA & IBRD),2011,4.37142999588191,0.618365894174001,4.546923272861,0.6398207709029969
399,South Asia (IDA & IBRD),2010,4.2188503030050395,0.573635094805196,4.37142999588191,0.618365894174001
400,South Asia (IDA & IBRD),2009,3.97875305155773,0.5382035058083889,4.2188503030050395,0.573635094805196
401,South Asia (IDA & IBRD),2008,3.77159861087552,0.505786878514326,3.97875305155773,0.5382035058083889
402,South Asia (IDA & IBRD),2007,3.71018677557996,0.49450389042626103,3.77159861087552,0.505786878514326
403,South Asia (IDA & IBRD),2006,3.51255117284155,0.46874657968802896,3.71018677557996,0.49450389042626103
404,South Asia (IDA & IBRD),2005,3.31386835852062,0.432298197749005,3.51255117284155,0.46874657968802896
405,South Asia (IDA & IBRD),2004,3.12703419014908,0.414421148895591,3.31386835852062,0.432298197749005
406,Sub-Saharan Africa,2014,3.51282310203426,0.480328735317574,,
407,Sub-Saharan Africa,2013,3.43954435632579,0.48592136943660197,3.51282310203426,0.480328735317574
408,Sub-Saharan Africa,2012,3.35398585301524,0.49105811715379505,3.43954435632579,0.48592136943660197
409,Sub-Saharan Africa,2011,3.3143749837926197,0.506480233815639,3.35398585301524,0.49105811715379505
410,Sub-Saharan Africa,2010,3.2444164716160397,0.502488822135126,3.3143749837926197,0.506480233815639
411,Sub-Saharan Africa,2009,3.1497859553858696,0.488187434339378,3.2444164716160397,0.502488822135126
412,Sub-Saharan Africa,2008,3.12760009619025,0.510970185734138,3.1497859553858696,0.488187434339378
413,Sub-Saharan Africa,2007,3.04545706447967,0.534364876237339,3.12760009619025,0.510970185734138
414,Sub-Saharan Africa,2006,2.93308889764182,0.524886599667214,3.04545706447967,0.534364876237339
415,Sub-Saharan Africa,2005,2.83649410656711,0.520224804330988,2.93308889764182,0.524886599667214
416,Sub-Saharan Africa,2004,2.74168467552877,0.516129776945108,2.83649410656711,0.520224804330988
417,Sub-Saharan Africa (excluding high income),2014,3.51089116443248,0.480328735317574,,
418,Sub-Saharan Africa (excluding high income),2013,3.43764706491371,0.48592136943660197,3.51089116443248,0.480328735317574
419,Sub-Saharan Africa (excluding high income),2012,3.35215139030702,0.491058117153796,3.43764706491371,0.48592136943660197
420,Sub-Saharan Africa (excluding high income),2011,3.31250988861337,0.506480233815639,3.35215139030702,0.491058117153796
421,Sub-Saharan Africa (excluding high income),2010,3.24267099676737,0.502488822135126,3.31250988861337,0.506480233815639
422,Sub-Saharan Africa (excluding high income),2009,3.14809303714716,0.488187434339378,3.24267099676737,0.502488822135126
423,Sub-Saharan Africa (excluding high income),2008,3.12583232758685,0.510970185734138,3.14809303714716,0.488187434339378
424,Sub-Saharan Africa (excluding high income),2007,3.0435751670956903,0.534364876237339,3.12583232758685,0.510970185734138
425,Sub-Saharan Africa (excluding high income),2006,2.93135593711844,0.524886599667214,3.0435751670956903,0.534364876237339
426,Sub-Saharan Africa (excluding high income),2005,2.83487824714938,0.520224804330988,2.93135593711844,0.524886599667214
427,Sub-Saharan Africa (excluding high income),2004,2.7401766638508,0.516129776945108,2.83487824714938,0.520224804330988
428,Sub-Saharan Africa (IDA & IBRD countries),2014,3.51282310203426,0.480328735317574,,
429,Sub-Saharan Africa (IDA & IBRD countries),2013,3.43954435632579,0.48592136943660197,3.51282310203426,0.480328735317574
430,Sub-Saharan Africa (IDA & IBRD countries),2012,3.35398585301524,0.491058117153796,3.43954435632579,0.48592136943660197
431,Sub-Saharan Africa (IDA & IBRD countries),2011,3.3143749837926197,0.506480233815639,3.35398585301524,0.491058117153796
432,Sub-Saharan Africa (IDA & IBRD countries),2010,3.2444164716160397,0.502488822135126,3.3143749837926197,0.506480233815639
433,Sub-Saharan Africa (IDA & IBRD countries),2009,3.1497859553858696,0.488187434339378,3.2444164716160397,0.502488822135126
434,Sub-Saharan Africa (IDA & IBRD countries),2008,3.12760009619025,0.510970185734138,3.1497859553858696,0.488187434339378
435,Sub-Saharan Africa (IDA & IBRD countries),2007,3.04545706447967,0.534364876237339,3.12760009619025,0.510970185734138
436,Sub-Saharan Africa (IDA & IBRD countries),2006,2.93308889764182,0.524886599667214,3.04545706447967,0.534364876237339
437,Sub-Saharan Africa (IDA & IBRD countries),2005,2.83649410656711,0.520224804330988,2.93308889764182,0.524886599667214
438,Sub-Saharan Africa (IDA & IBRD countries),2004,2.74168467552877,0.516129776945108,2.83649410656711,0.520224804330988
439,Upper middle income,2014,14.7086990767572,3.51672779226312,,
440,Upper middle income,2013,14.1909890278173,3.4246228624025,14.7086990767572,3.51672779226312
441,Upper middle income,2012,13.6055923864712,3.2564662798540898,14.1909890278173,3.4246228624025
442,Upper middle income,2011,13.0075278834098,3.13825472667339,13.6055923864712,3.2564662798540898
443,Upper middle income,2010,12.3236236616758,2.91291201219284,13.0075278834098,3.13825472667339
444,Upper middle income,2009,11.539709257768699,2.66316170945022,12.3236236616758,2.91291201219284
445,Upper middle income,2008,11.395192531648,2.60104023194949,11.539709257768699,2.66316170945022
446,Upper middle income,2007,10.8258899551882,2.51697072068281,11.395192531648,2.60104023194949
447,Upper middle income,2006,9.989920872133672,2.32302514560374,10.8258899551882,2.51697072068281
448,Upper middle income,2005,9.27864365640548,2.13161385539365,9.989920872133672,2.32302514560374
449,Upper middle income,2004,8.71597236424448,1.99803273082361,9.27864365640548,2.13161385539365
450,World,2014,14.4793404474357,3.12747974902046,,
451,World,2013,14.1554403688273,3.10607222934315,14.4793404474357,3.12747974902046
452,World,2012,13.8515545012118,3.04644169808223,14.1554403688273,3.10607222934315
453,World,2011,13.567085331099001,3.01970684045405,13.8515545012118,3.04644169808223
454,World,2010,13.197047264547301,2.95488186660686,13.567085331099001,3.01970684045405
455,World,2009,12.692979280043401,2.7912389225493697,13.197047264547301,2.95488186660686
456,World,2008,12.899870750384,2.84079133412983,12.692979280043401,2.7912389225493697
457,World,2007,12.7021725453743,2.81953141259187,12.899870750384,2.84079133412983
458,World,2006,12.213070480006,2.7299324197966897,12.7021725453743,2.81953141259187
459,World,2005,11.7464195555996,2.65367096818575,12.213070480006,2.7299324197966897
460,World,2004,11.3596990409426,2.57593619642259,11.7464195555996,2.65367096818575
461,Albania,2014,10.7005731895513,2.3093665025558097,,
462,Albania,2013,10.4927197541896,2.53325282927106,10.7005731895513,2.3093665025558097
463,Albania,2012,10.3698153430126,2.1183277760557897,10.4927197541896,2.53325282927106
464,Albania,2011,10.2077535191277,2.2057039200466804,10.3698153430126,2.1183277760557897
465,Albania,2010,9.92718654002861,1.94334335385842,10.2077535191277,2.2057039200466804
466,Albania,2009,9.52465911920202,1.83568407241763,9.92718654002861,1.94334335385842
467,Albania,2008,9.154028830810221,1.6177441562046,9.52465911920202,1.83568407241763
468,Albania,2007,8.450283580148179,1.2131243693217901,9.154028830810221,1.6177441562046
469,Albania,2006,7.913440175471,1.21836014605619,8.450283580148179,1.2131243693217901
470,Albania,2005,7.42556237742807,1.72207284972507,7.913440175471,1.21836014605619
471,Albania,2004,7.00052702165549,1.79752548696885,7.42556237742807,1.72207284972507
472,Algeria,2014,13.4833378622219,1.35626455370835,,
473,Algeria,2013,13.2536154761387,1.2722960240397099,13.4833378622219,1.35626455370835
474,Algeria,2012,13.1619616734309,1.23197009240867,13.2536154761387,1.2722960240397099
475,Algeria,2011,12.990345016498,1.1185088099102098,13.1619616734309,1.23197009240867
476,Algeria,2010,12.8706026985154,1.01269083578198,12.990345016498,1.1185088099102098
477,Algeria,2009,12.6475403044562,0.8630859736263929,12.8706026985154,1.01269083578198
478,Algeria,2008,12.6604032440006,0.943755743391953,12.6475403044562,0.8630859736263929
479,Algeria,2007,12.5706547026998,0.890814352714554,12.6604032440006,0.943755743391953
480,Algeria,2006,12.3484812120361,0.858934010580582,12.5706547026998,0.890814352714554
481,Algeria,2005,12.322484260704899,0.886914576373772,12.3484812120361,0.858934010580582
482,Algeria,2004,11.7971848486236,0.8007043078915189,12.322484260704899,0.886914576373772
483,Angola,2014,6.8184460160604905,0.312476017317085,,
484,Angola,2013,6.7354610213468105,0.280402518006919,6.8184460160604905,0.312476017317085
485,Angola,2012,6.64820505728375,0.219356355456913,6.7354610213468105,0.280402518006919
486,Angola,2011,6.34694437233055,0.207031258871036,6.64820505728375,0.219356355456913
487,Angola,2010,6.35693499087317,0.20634057808995998,6.34694437233055,0.207031258871036
488,Angola,2009,6.28269374768515,0.188961667389593,6.35693499087317,0.20634057808995998
489,Angola,2008,6.4553973063929995,0.171879581349135,6.28269374768515,0.188961667389593
490,Angola,2007,6.01764154685231,0.132681280561997,6.4553973063929995,0.171879581349135
491,Angola,2006,5.4697048742413195,0.14391188328687,6.01764154685231,0.132681280561997
492,Angola,2005,5.08148882792465,0.10863037655155,5.4697048742413195,0.14391188328687
493,Angola,2004,4.578401609526559,0.0870361877598497,5.08148882792465,0.10863037655155
494,Argentina,2014,18.7975479465897,3.0523819367465297,,
495,Argentina,2013,19.482190295091,2.94386978820485,18.7975479465897,3.0523819367465297
496,Argentina,2012,19.2248743997107,2.97469597348146,19.482190295091,2.94386978820485
497,Argentina,2011,19.6293518451916,2.90127352075512,19.2248743997107,2.97469597348146
498,Argentina,2010,18.712063077343597,2.84725684177929,19.6293518451916,2.90127352075512
499,Argentina,2009,17.1683789365496,2.70893643135549,18.712063077343597,2.84725684177929
500,Argentina,2008,18.4368624668727,2.75209076907263,17.1683789365496,2.70893643135549
501,Argentina,2007,17.9007063421587,2.43808991413208,18.4368624668727,2.75209076907263
502,Argentina,2006,16.592264892395,2.35795291526127,17.9007063421587,2.43808991413208
503,Argentina,2005,15.5186785097698,2.3928939141083103,16.592264892395,2.35795291526127
504,Argentina,2004,14.4101505153775,2.27929182020484,15.5186785097698,2.3928939141083103
505,Armenia,2014,7.97111792740877,1.96578373282133,,
506,Armenia,2013,7.72792909142749,1.9339839620336399,7.97111792740877,1.96578373282133
507,Armenia,2012,7.51113248214739,1.89352799971686,7.72792909142749,1.9339839620336399
508,Armenia,2011,7.02210394338388,1.8076347006048499,7.51113248214739,1.89352799971686
509,Armenia,2010,6.70284800627942,1.72626455742879,7.02210394338388,1.8076347006048499
510,Armenia,2009,6.5329642305978695,1.66102145549515,6.70284800627942,1.72626455742879
511,Armenia,2008,7.55836164780203,1.66906217548879,6.5329642305978695,1.66102145549515
512,Armenia,2007,7.0106270559638695,1.77289489188069,7.55836164780203,1.66906217548879
513,Armenia,2006,6.1102261914070795,1.63968227142133,7.0106270559638695,1.77289489188069
514,Armenia,2005,5.356614423713291,1.5215048407401,6.1102261914070795,1.63968227142133
515,Armenia,2004,4.6739847258369,1.44037283060922,5.356614423713291,1.5215048407401
516,Australia,2014,43.599975701235195,10.0713989785006,,
517,Australia,2013,43.151218709266004,10.2208873013463,43.599975701235195,10.0713989785006
518,Australia,2012,42.771401246153104,10.4077403070759,43.151218709266004,10.2208873013463
519,Australia,2011,41.89417305247861,10.6272938650379,42.771401246153104,10.4077403070759
520,Australia,2010,41.4640400696359,10.7269281831902,41.89417305247861,10.6272938650379
521,Australia,2009,41.2668663842235,10.7915930978208,41.4640400696359,10.7269281831902
522,Australia,2008,41.3315279733539,10.749110554750299,41.2668663842235,10.7915930978208
523,Australia,2007,40.6801896301231,10.972891739806801,41.3315279733539,10.749110554750299
524,Australia,2006,39.4451329184684,10.49048454191,40.6801896301231,10.972891739806801
525,Australia,2005,38.9280407567854,10.4584501931865,39.4451329184684,10.49048454191
526,Australia,2004,38.2256937136627,10.5548158232062,38.9280407567854,10.4584501931865
527,Austria,2014,44.2468932651257,8.35584195182134,,
528,Austria,2013,44.301104028751,8.509611580336049,44.2468932651257,8.35584195182134
529,Austria,2012,44.5516175741173,8.54888219928111,44.301104028751,8.509611580336049
530,Austria,2011,44.4527327457999,8.42516775320399,44.5516175741173,8.54888219928111
531,Austria,2010,43.3361978527647,8.38271115445338,44.4527327457999,8.42516775320399
532,Austria,2009,42.6568541604126,7.944796096231681,43.3361978527647,8.38271115445338
533,Austria,2008,44.4417885303671,8.23301483290985,42.6568541604126,7.944796096231681
534,Austria,2007,43.9394252883758,8.20747473897554,44.4417885303671,8.23301483290985
535,Austria,2006,42.4980073262324,8.244401951904791,43.9394252883758,8.20747473897554
536,Austria,2005,41.282879994107404,7.97768159741774,42.4980073262324,8.244401951904791
537,Austria,2004,40.6528107017009,7.80815779213961,41.282879994107404,7.97768159741774
538,Azerbaijan,2014,16.715105521305798,2.20239391828846,,
539,Azerbaijan,2013,16.5931887600482,2.09253652062946,16.715105521305798,2.20239391828846
540,Azerbaijan,2012,15.8882179950886,2.05265096521176,16.5931887600482,2.09253652062946
541,Azerbaijan,2011,15.7541523626148,1.7054246326371,15.8882179950886,2.05265096521176
542,Azerbaijan,2010,15.9502574578784,1.60343137406492,15.7541523626148,1.7054246326371
543,Azerbaijan,2009,15.393893290805499,1.6203874199013,15.9502574578784,1.60343137406492
544,Azerbaijan,2008,14.3649942336723,2.04076043544743,15.393893290805499,1.6203874199013
545,Azerbaijan,2007,13.2432128559113,2.11821052754245,14.3649942336723,2.04076043544743
546,Azerbaijan,2006,10.7111822716451,2.55228621435433,13.2432128559113,2.11821052754245
547,Azerbaijan,2005,8.05167483806248,2.3883887343076897,10.7111822716451,2.55228621435433
548,Azerbaijan,2004,6.4354481294711805,2.28194787214832,8.05167483806248,2.3883887343076897
549,Bahrain,2014,43.8373440580026,19.5922319490391,,
550,Bahrain,2013,42.6802013445965,18.687695328684303,43.8373440580026,19.5922319490391
551,Bahrain,2012,40.9603331839838,17.8454827155775,42.6802013445965,18.687695328684303
552,Bahrain,2011,40.1645827403304,17.9109404984397,40.9603331839838,17.8454827155775
553,Bahrain,2010,40.5705356928307,18.038266946687102,40.1645827403304,17.9109404984397
554,Bahrain,2009,40.71718040765229,17.460332194402,40.5705356928307,18.038266946687102
555,Bahrain,2008,42.218148488976404,18.4920015431683,40.71718040765229,17.460332194402
556,Bahrain,2007,42.755426202894505,20.5929002182662,42.218148488976404,18.4920015431683
557,Bahrain,2006,42.6730806319225,21.508450419129897,42.755426202894505,20.5929002182662
558,Bahrain,2005,43.2018066853191,21.325553776114297,42.6730806319225,21.508450419129897
559,Bahrain,2004,43.3553056525645,18.9829944760968,43.2018066853191,21.325553776114297
560,Bangladesh,2014,2.97304102109378,0.310391226127461,,
561,Bangladesh,2013,2.83576700221954,0.29275002707980596,2.97304102109378,0.310391226127461
562,Bangladesh,2012,2.7065867453098598,0.274871958181858,2.83576700221954,0.29275002707980596
563,Bangladesh,2011,2.57085014525476,0.257634373156657,2.7065867453098598,0.274871958181858
564,Bangladesh,2010,2.44272888765696,0.239830531500607,2.57085014525476,0.257634373156657
565,Bangladesh,2009,2.33986576916766,0.2192420592116,2.44272888765696,0.239830531500607
566,Bangladesh,2008,2.2521687333854703,0.201248857117908,2.33986576916766,0.2192420592116
567,Bangladesh,2007,2.14847399345425,0.1998311924931,2.2521687333854703,0.201248857117908
568,Bangladesh,2006,2.0312719922791502,0.190915464451173,2.14847399345425,0.1998311924931
569,Bangladesh,2005,1.92993874339681,0.170681252736113,2.0312719922791502,0.190915464451173
570,Bangladesh,2004,1.83876198025346,0.16025336066937002,1.92993874339681,0.170681252736113
571,Belarus,2014,17.933342717755497,3.6799788400689,,
572,Belarus,2013,17.6448544069875,3.64832146048641,17.933342717755497,3.6799788400689
573,Belarus,2012,17.472324930851702,3.69739748396507,17.6448544069875,3.64832146048641
574,Belarus,2011,17.1666956434719,3.62845728970191,17.472324930851702,3.69739748396507
575,Belarus,2010,16.2605926799472,3.5636377659834,17.1666956434719,3.62845728970191
576,Belarus,2009,15.0586044544366,3.2987036073785396,16.2605926799472,3.5636377659834
577,Belarus,2008,14.9950776401664,3.48174351659874,15.0586044544366,3.2987036073785396
578,Belarus,2007,13.5602284842627,3.39390853610514,14.9950776401664,3.48174351659874
579,Belarus,2006,12.4292352005782,3.36598186513501,13.5602284842627,3.39390853610514
580,Belarus,2005,11.2303314370801,3.2453720878132697,12.4292352005782,3.36598186513501
581,Belarus,2004,10.195510812677,3.17405309231742,11.2303314370801,3.2453720878132697
582,Belgium,2014,41.3446362757704,7.70912307788247,,
583,Belgium,2013,41.0139921057712,7.98967185263518,41.3446362757704,7.70912307788247
584,Belgium,2012,41.125241157877,7.98852464388906,41.0139921057712,7.98967185263518
585,Belgium,2011,41.2841510136804,8.02879873139472,41.125241157877,7.98852464388906
586,Belgium,2010,41.0859175030485,8.39394962326946,41.2841510136804,8.02879873139472
587,Belgium,2009,40.3555717060413,7.90395547887634,41.0859175030485,8.39394962326946
588,Belgium,2008,41.6193386255878,8.521496739534259,40.3555717060413,7.90395547887634
589,Belgium,2007,41.6234402840702,8.614679503468011,41.6193386255878,8.521496739534259
590,Belgium,2006,40.5322716204845,8.683671285001319,41.6234402840702,8.614679503468011
591,Belgium,2005,39.8029708801881,8.50999707308703,40.5322716204845,8.683671285001319
592,Belgium,2004,39.2015257851343,8.57622349653402,39.8029708801881,8.50999707308703
593,Benin,2014,2.0010772890116,0.10022638915136299,,
594,Benin,2013,1.9346491074968701,0.0967569334889041,2.0010772890116,0.10022638915136299
595,Benin,2012,1.8559531183793399,0.0931221194841076,1.9346491074968701,0.0967569334889041
596,Benin,2011,1.82089469315629,0.0915355801759724,1.8559531183793399,0.0931221194841076
597,Benin,2010,1.81877846075906,0.0954424698771934,1.82089469315629,0.0915355801759724
598,Benin,2009,1.83188182729151,0.0878732067884624,1.81877846075906,0.0954424698771934
599,Benin,2008,1.8411884465083699,0.0863524495349846,1.83188182729151,0.0878732067884624
600,Benin,2007,1.80562256823782,0.07971811485345999,1.8411884465083699,0.0863524495349846
601,Benin,2006,1.75295773973829,0.0750891820950393,1.80562256823782,0.07971811485345999
602,Benin,2005,1.73597415014991,0.0737889498228877,1.75295773973829,0.0750891820950393
603,Benin,2004,1.75790297863214,0.0703225443496545,1.73597415014991,0.0737889498228877
604,Bolivia,2014,6.3248272580765095,0.7526870216591139,,
605,Bolivia,2013,6.09069557009272,0.705462861327366,6.3248272580765095,0.7526870216591139
606,Bolivia,2012,5.79293305144957,0.663345770740982,6.09069557009272,0.705462861327366
607,Bolivia,2011,5.598508444514869,0.637406367296688,5.79293305144957,0.663345770740982
608,Bolivia,2010,5.40747022023569,0.604340970909966,5.598508444514869,0.637406367296688
609,Bolivia,2009,5.2780382675806505,0.553657087978909,5.40747022023569,0.604340970909966
610,Bolivia,2008,5.1911319043696205,0.534487239651016,5.2780382675806505,0.553657087978909
611,Bolivia,2007,4.97249627024362,0.545361493432572,5.1911319043696205,0.534487239651016
